timestamp,src_ip,dst_ip,protocol,bytes,packets
1770290604,10.10.90.210,180.149.60.56,6,41190,539
1770290604,180.149.60.56,10.10.90.210,6,1069486,737
1770290604,10.10.90.210,10.10.0.26,17,263,3
1770290604,10.10.0.26,10.10.90.210,17,819,3
1770290604,10.10.90.210,180.149.60.13,6,7570,17
1770290604,180.149.60.13,10.10.90.210,6,72693,58
1770290604,10.10.90.210,13.107.9.158,6,3791,8
1770290604,13.107.9.158,10.10.90.210,6,5619,10
1770290604,10.10.90.209,224.0.0.251,17,328,1
1770290604,20.33.105.0,10.10.90.210,6,60,1
1770290604,10.10.90.210,20.33.105.0,6,54,1
1770290609,172.66.154.160,10.10.90.210,6,81,1
1770290609,10.10.90.210,172.66.154.160,6,54,1
1770290609,10.10.90.210,57.144.123.32,6,296,3
1770290609,57.144.123.32,10.10.90.210,6,186,2
1770290609,10.10.90.210,44.254.57.201,6,54,1
1770290609,10.10.90.203,239.255.255.250,17,2960,15
1770290609,10.10.90.203,224.0.0.251,17,1080,13
1770290609,10.10.90.203,224.0.0.2,2,480,8
1770290609,10.10.90.203,224.0.0.252,2,180,3
1770290609,10.10.90.203,224.0.0.252,17,136,2
1770290609,10.10.90.210,216.239.34.223,6,55,1
1770290609,216.239.34.223,10.10.90.210,6,66,1
1770290609,10.10.90.203,10.10.91.255,17,84,1
1770290609,172.64.148.235,10.10.90.210,6,138,2
1770290609,10.10.90.210,172.64.148.235,6,82,1
1770290614,10.10.90.203,239.255.255.250,17,1052,6
1770290614,10.10.90.203,224.0.0.251,17,588,7
1770290614,172.66.154.160,10.10.90.210,6,81,1
1770290614,10.10.90.210,172.66.154.160,6,54,1
1770290614,10.10.90.210,57.144.123.32,6,13908,15
1770290614,57.144.123.32,10.10.90.210,6,21647,22
1770290614,192.168.1.1,192.168.1.255,17,276,3
1770290614,10.10.90.210,34.104.35.123,6,132,2
1770290619,10.10.90.210,10.10.0.26,17,422,5
1770290619,10.10.0.26,10.10.90.210,17,1896,5
1770290619,10.10.90.210,192.178.211.84,6,11210,17
1770290619,192.178.211.84,10.10.90.210,6,7145,20
1770290619,104.20.41.79,10.10.90.210,6,2910,11
1770290619,10.10.90.210,104.20.41.79,6,4356,9
1770290619,10.10.90.203,239.255.255.250,17,179,1
1770290619,10.10.90.210,34.104.35.123,6,66,1
1770290619,172.66.154.160,10.10.90.210,6,81,1
1770290619,10.10.90.210,172.66.154.160,6,54,1
1770290619,192.168.1.1,192.168.1.255,17,92,1
1770290619,10.10.90.210,4.190.204.124,6,276,3
1770290619,4.190.204.124,10.10.90.210,6,166,2
1770290619,10.10.90.210,142.250.206.5,6,55,1
1770290619,142.250.206.5,10.10.90.210,6,66,1
1770290619,10.10.90.203,224.0.0.2,2,480,8
1770290619,10.10.90.203,224.0.0.252,2,180,3
1770290619,10.10.90.203,224.0.0.252,17,136,2
1770290619,10.10.90.210,172.67.167.151,6,3408,18
1770290619,172.67.167.151,10.10.90.210,6,13122,18
1770290619,10.10.90.210,172.67.167.151,17,5168,4
1770290619,10.10.90.203,224.0.0.251,17,96,1
1770290619,10.10.90.210,44.199.238.103,6,90,1
1770290619,44.199.238.103,10.10.90.210,6,60,1
1770290624,10.10.90.210,172.67.167.151,17,2584,2
1770290624,104.20.41.79,10.10.90.210,6,80,1
1770290624,10.10.90.210,34.104.35.123,6,66,1
1770290624,10.10.90.210,104.20.41.79,6,54,1
1770290624,172.66.154.160,10.10.90.210,6,81,1
1770290624,10.10.90.210,172.66.154.160,6,54,1
1770290624,10.10.90.210,57.144.123.32,6,55,1
1770290624,57.144.123.32,10.10.90.210,6,60,1
1770290624,10.10.90.203,10.10.91.255,17,285,1
1770290624,104.215.40.100,10.10.90.210,6,340,3
1770290624,10.10.90.210,104.215.40.100,6,1785,4
1770290624,10.10.90.210,9.9.9.9,17,190,2
1770290624,9.9.9.9,10.10.90.210,17,845,2
1770290624,10.10.90.210,104.18.32.47,6,55,1
1770290629,104.215.40.100,10.10.90.210,6,60,1
1770290629,104.18.32.47,10.10.90.210,6,66,1
1770290629,10.10.90.210,72.25.64.32,6,55,1
1770290629,72.25.64.32,10.10.90.210,6,60,1
1770290629,172.66.154.160,10.10.90.210,6,81,1
1770290629,10.10.90.210,172.66.154.160,6,54,1
1770290629,10.10.90.203,10.10.91.255,17,86,1
1770290629,10.10.90.216,224.0.0.251,17,426,6
1770290629,10.10.90.216,224.0.0.252,17,260,4
1770290629,10.10.90.216,10.10.91.255,17,276,3
1770290629,104.20.41.79,10.10.90.210,6,80,1
1770290629,10.10.90.210,104.20.41.79,6,54,1
1770290629,192.168.1.1,192.168.1.255,17,464,2
1770290629,10.10.90.210,34.104.35.123,6,66,1
1770290629,10.10.90.210,57.144.123.32,6,233,3
1770290629,57.144.123.32,10.10.90.210,6,246,3
1770290629,10.10.90.210,180.149.52.98,6,55,1
1770290629,180.149.52.98,10.10.90.210,6,60,1
1770290629,172.64.148.235,10.10.90.210,6,138,2
1770290629,10.10.90.210,172.64.148.235,6,82,1
1770290634,10.10.90.216,224.0.0.252,17,260,4
1770290634,10.10.90.216,10.10.91.255,17,276,3
1770290634,10.10.90.203,224.0.0.2,2,480,8
1770290634,10.10.90.203,224.0.0.252,2,180,3
1770290634,10.10.90.203,224.0.0.252,17,136,2
1770290634,192.168.1.1,239.255.255.250,17,10650,22
1770290634,172.66.154.160,10.10.90.210,6,81,1
1770290634,10.10.90.210,10.10.0.26,17,213,3
1770290634,10.10.90.210,172.66.154.160,6,54,1
1770290634,10.10.0.26,10.10.90.210,17,1100,3
1770290634,192.168.1.1,192.168.1.255,17,232,1
1770290634,142.250.206.5,10.10.90.210,6,187,2
1770290634,10.10.90.210,142.250.206.5,6,108,2
1770290634,10.10.90.210,74.125.200.119,6,3699,9
1770290634,74.125.200.119,10.10.90.210,6,2845,7
1770290634,10.10.90.210,180.149.60.56,6,69328,785
1770290634,180.149.60.56,10.10.90.210,6,1178782,806
1770290639,180.149.60.56,10.10.90.210,6,1262084,868
1770290639,10.10.90.210,180.149.60.56,6,53458,660
1770290639,192.168.1.1,192.168.1.255,17,464,2
1770290639,10.10.90.210,162.159.200.123,17,90,1
1770290639,162.159.200.123,10.10.90.210,17,90,1
1770290639,172.66.154.160,10.10.90.210,6,81,1
1770290639,10.10.90.210,172.66.154.160,6,54,1
1770290639,10.10.90.47,239.255.255.250,17,848,4
1770290639,10.10.90.210,54.230.27.27,6,55,1
1770290639,54.230.27.27,10.10.90.210,6,66,1
1770290639,10.10.90.210,142.251.43.142,6,15816,38
1770290639,142.251.43.142,10.10.90.210,6,85487,73
1770290639,10.10.90.210,57.144.123.32,6,3863,5
1770290639,57.144.123.32,10.10.90.210,6,1780,7
1770290639,10.10.90.210,52.98.57.130,6,108,2
1770290639,10.10.90.210,180.149.52.211,6,108,2
1770290639,180.149.52.211,10.10.90.210,6,138,2
1770290639,52.98.57.130,10.10.90.210,6,60,1
1770290639,10.10.90.210,10.10.0.26,17,219,3
1770290639,10.10.90.210,74.125.200.119,6,1800,31
1770290639,10.10.0.26,10.10.90.210,17,1106,3
1770290639,10.10.90.210,74.125.24.132,6,2382,3
1770290639,74.125.200.119,10.10.90.210,6,45693,33
1770290639,74.125.24.132,10.10.90.210,6,66,1
1770290644,74.125.200.119,10.10.90.210,6,459557,330
1770290644,10.10.90.210,74.125.200.119,6,11926,199
1770290644,180.149.60.56,10.10.90.210,6,3011396,2063
1770290644,74.125.24.132,10.10.90.210,6,31647,29
1770290644,10.10.90.210,74.125.24.132,6,2392,26
1770290644,10.10.90.210,180.149.60.56,6,102890,1397
1770290644,10.10.90.210,239.255.255.250,17,212,1
1770290644,104.18.35.200,10.10.90.210,6,66,1
1770290650,180.149.60.56,10.10.90.210,6,517498,353
1770290650,10.10.90.210,180.149.60.56,6,10368,192
1770290650,74.125.200.119,10.10.90.210,6,120,2
1770290650,10.10.90.210,142.251.43.142,6,3744,2
1770290650,142.251.43.142,10.10.90.210,6,318,4
1770290650,10.10.90.212,224.0.0.251,2,960,16
1770290650,10.10.90.212,239.255.255.250,2,120,2
1770290650,10.10.90.210,52.98.59.18,6,55,1
1770290650,52.98.59.18,10.10.90.210,6,66,1
1770290650,10.10.90.210,141.193.213.21,6,55,1
1770290650,141.193.213.21,10.10.90.210,6,66,1
1770290650,104.20.41.79,10.10.90.210,6,80,1
1770290650,10.10.90.210,104.20.41.79,6,54,1
1770290650,10.10.90.212,224.0.0.252,2,360,6
1770290650,10.10.90.212,224.0.0.252,17,444,6
1770290650,172.66.154.160,10.10.90.210,6,81,1
1770290650,10.10.90.210,172.66.154.160,6,54,1
1770290650,0.0.0.0,255.255.255.255,17,362,1
1770290650,10.10.90.212,224.0.0.2,2,960,16
1770290650,10.10.90.210,172.67.167.151,6,261,3
1770290650,172.67.167.151,10.10.90.210,6,306,3
1770290650,10.10.90.212,10.10.91.255,17,1320,12
1770290650,172.64.148.235,10.10.90.210,6,138,2
1770290650,10.10.90.210,172.64.148.235,6,82,1
1770290650,34.159.75.126,10.10.90.210,6,60,1
1770290650,10.10.90.210,34.159.75.126,6,54,1
1770290650,10.10.90.212,239.255.255.250,17,358,2
1770290655,104.20.41.79,10.10.90.210,6,80,1
1770290655,10.10.90.210,104.20.41.79,6,54,1
1770290655,10.10.90.210,216.239.34.223,6,1627,6
1770290655,216.239.34.223,10.10.90.210,6,794,6
1770290655,172.66.154.160,10.10.90.210,6,81,1
1770290655,10.10.90.210,172.66.154.160,6,54,1
1770290655,10.10.90.212,239.255.255.250,17,358,2
1770290655,10.10.90.210,57.144.123.32,6,178,2
1770290655,57.144.123.32,10.10.90.210,6,186,2
1770290655,10.10.90.89,10.10.91.255,17,243,1
1770290655,10.10.90.210,142.251.43.142,6,3783,3
1770290655,142.251.43.142,10.10.90.210,6,419,5
1770290655,10.10.90.203,224.0.0.252,2,180,3
1770290655,10.10.90.203,224.0.0.2,2,240,4
1770290655,10.10.90.203,224.0.0.252,17,68,1
1770290655,10.10.90.210,44.199.238.103,6,90,1
1770290660,10.10.90.203,224.0.0.252,17,68,1
1770290660,44.199.238.103,10.10.90.210,6,60,1
1770290660,10.10.90.203,10.10.91.255,17,86,1
1770290660,172.66.154.160,10.10.90.210,6,81,1
1770290660,10.10.90.210,172.66.154.160,6,54,1
1770290660,10.10.90.210,10.10.0.26,17,210,3
1770290660,10.10.0.26,10.10.90.210,17,856,3
1770290660,10.10.90.210,8.8.8.8,6,3968,22
1770290660,8.8.8.8,10.10.90.210,6,8398,25
1770290660,10.10.90.210,8.8.8.8,17,6460,5
1770290660,10.10.166.49,10.10.90.210,6,132,2
1770290660,10.10.90.210,192.178.211.84,6,55,1
1770290660,192.178.211.84,10.10.90.210,6,66,1
1770290665,8.8.8.8,10.10.90.210,6,4152,30
1770290665,10.10.90.210,8.8.8.8,6,1588,19
1770290665,192.168.1.1,239.255.255.250,17,10650,22
1770290665,10.10.90.6,224.0.0.1,1,60,1
1770290665,172.66.154.160,10.10.90.210,6,81,1
1770290665,10.10.90.210,172.66.154.160,6,54,1
1770290665,10.10.90.210,8.8.8.8,17,1292,1
1770290665,10.10.166.49,10.10.90.210,6,66,1
1770290665,104.215.40.100,10.10.90.210,6,394,4
1770290665,10.10.90.210,104.215.40.100,6,1194,3
1770290665,10.10.90.210,142.251.43.142,6,3783,3
1770290665,142.251.43.142,10.10.90.210,6,479,6
1770290670,10.10.90.203,224.0.0.251,17,96,1
1770290670,10.10.166.49,10.10.90.210,6,66,1
1770290670,172.66.154.160,10.10.90.210,6,81,1
1770290670,10.10.90.210,172.66.154.160,6,54,1
1770290670,10.10.90.210,8.8.8.8,6,2416,28
1770290670,8.8.8.8,10.10.90.210,6,5763,40
1770290670,10.10.90.203,224.0.0.2,2,480,8
1770290670,10.10.90.203,224.0.0.252,2,180,3
1770290670,10.10.90.203,224.0.0.252,17,136,2
1770290670,10.10.91.103,239.255.255.250,17,424,2
1770290670,104.20.41.79,10.10.90.210,6,80,1
1770290670,10.10.90.210,104.20.41.79,6,54,1
1770290670,172.64.148.235,10.10.90.210,6,144,2
1770290670,10.10.90.210,172.64.148.235,6,164,2
1770290670,10.10.90.210,104.18.32.47,6,55,1
1770290670,104.18.32.47,10.10.90.210,6,66,1
1770290670,13.107.9.158,10.10.90.210,6,60,1
1770290675,10.10.90.210,72.25.64.32,6,55,1
1770290675,72.25.64.32,10.10.90.210,6,60,1
1770290675,10.10.91.103,239.255.255.250,17,424,2
1770290675,10.10.90.210,57.144.123.32,6,178,2
1770290675,57.144.123.32,10.10.90.210,6,186,2
1770290675,172.66.154.160,10.10.90.210,6,81,1
1770290675,10.10.90.210,172.66.154.160,6,54,1
1770290675,10.10.90.210,4.190.204.124,6,165,2
1770290675,4.190.204.124,10.10.90.210,6,100,1
1770290675,10.10.90.210,8.8.8.8,6,345,4
1770290675,8.8.8.8,10.10.90.210,6,697,6
1770290675,10.10.90.210,180.149.52.98,6,55,1
1770290675,180.149.52.98,10.10.90.210,6,60,1
1770290675,10.10.166.49,10.10.90.210,6,66,1
1770290680,10.10.90.210,14.139.5.5,17,454,6
1770290680,10.10.90.210,52.98.57.130,6,3313,17
1770290680,14.139.5.5,10.10.90.210,17,994,5
1770290680,10.10.90.210,180.149.52.208,6,35836,28
1770290680,52.98.57.130,10.10.90.210,6,7236,13
1770290680,180.149.52.208,10.10.90.210,6,25780,37
1770290680,172.66.154.160,10.10.90.210,6,81,1
1770290680,10.10.90.210,172.66.154.160,6,54,1
1770290680,10.10.90.210,8.8.8.8,6,434,5
1770290680,8.8.8.8,10.10.90.210,6,773,6
1770290680,10.10.90.210,150.171.22.254,6,4156,14
1770290680,150.171.22.254,10.10.90.210,6,6819,19
1770290680,10.10.90.210,13.107.4.254,6,2658,5
1770290680,13.107.4.254,10.10.90.210,6,1853,5
1770290685,13.107.4.254,10.10.90.210,6,4849,11
1770290685,10.10.90.210,13.107.4.254,6,1456,10
1770290685,10.10.90.210,180.149.52.208,6,15946,6
1770290685,180.149.52.208,10.10.90.210,6,1202,14
1770290685,10.10.90.210,14.139.5.5,17,551,7
1770290685,14.139.5.5,10.10.90.210,17,773,5
1770290685,10.10.90.210,10.10.0.26,17,933,11
1770290685,10.10.0.26,10.10.90.210,17,3208,11
1770290685,10.10.90.210,13.107.13.93,6,5758,17
1770290685,13.107.13.93,10.10.90.210,6,14358,21
1770290685,172.66.154.160,10.10.90.210,6,81,1
1770290685,10.10.90.210,1.10.10.10,17,146,2
1770290685,1.10.10.10,10.10.90.210,17,454,2
1770290685,10.10.90.210,204.79.197.222,6,4249,13
1770290685,10.10.90.210,172.66.154.160,6,54,1
1770290685,204.79.197.222,10.10.90.210,6,6104,16
1770290685,10.10.90.210,13.107.213.72,6,12631,65
1770290685,13.107.213.72,10.10.90.210,6,90609,87
1770290685,104.18.35.200,10.10.90.210,6,213,3
1770290685,10.10.90.210,104.18.35.200,6,108,2
1770290685,172.67.70.44,10.10.90.210,6,213,3
1770290685,10.10.90.210,172.67.70.44,6,108,2
1770290685,141.193.213.20,10.10.90.210,6,213,3
1770290685,10.10.90.210,141.193.213.20,6,108,2
1770290685,10.10.90.210,8.8.8.8,6,434,5
1770290685,8.8.8.8,10.10.90.210,6,745,5
1770290685,10.10.90.210,54.230.27.27,6,55,1
1770290685,54.230.27.27,10.10.90.210,6,66,1
1770290685,10.10.90.203,224.0.0.251,17,87,1
1770290685,10.10.90.47,224.0.0.251,17,316,1
1770290685,10.10.91.30,224.0.0.251,17,333,1
1770290685,10.10.90.203,239.255.255.250,17,167,1
1770290685,10.10.90.210,13.69.239.73,6,19583,10
1770290685,10.10.90.210,57.144.123.32,6,55,1
1770290685,57.144.123.32,10.10.90.210,6,60,1
1770290685,10.10.90.210,180.149.60.56,6,55,1
1770290685,13.69.239.73,10.10.90.210,6,6914,8
1770290685,180.149.60.56,10.10.90.210,6,66,1
1770290685,141.193.213.21,10.10.90.210,6,213,3
1770290685,10.10.90.210,141.193.213.21,6,108,2
1770290685,10.10.90.210,150.171.75.16,6,66,1
1770290690,10.10.90.210,150.171.75.16,6,31008,181
1770290690,13.69.239.73,10.10.90.210,6,55122,545
1770290690,10.10.90.210,13.69.239.73,6,1050576,100
1770290690,150.171.75.16,10.10.90.210,6,258337,252
1770290690,10.10.90.210,44.199.238.103,6,90,1
1770290690,44.199.238.103,10.10.90.210,6,60,1
1770290690,10.10.90.210,74.125.24.132,6,217,4
1770290690,10.10.90.203,10.10.91.255,17,86,1
1770290690,74.125.24.132,10.10.90.210,6,192,3
1770290690,10.10.90.210,10.10.0.26,17,1141,14
1770290690,10.10.0.26,10.10.90.210,17,4738,14
1770290690,10.10.90.210,20.207.73.85,6,12821,53
1770290690,10.10.90.210,13.107.213.72,6,7110,39
1770290690,20.207.73.85,10.10.90.210,6,37961,60
1770290690,13.107.213.72,10.10.90.210,6,21267,39
1770290690,172.66.154.160,10.10.90.210,6,81,1
1770290690,10.10.90.210,172.66.154.160,6,54,1
1770290690,10.10.90.210,142.250.77.106,17,6460,5
1770290690,10.10.90.210,142.250.77.106,6,3721,13
1770290690,142.250.77.106,10.10.90.210,6,2785,13
1770290690,10.10.90.210,8.8.8.8,6,453,6
1770290690,8.8.8.8,10.10.90.210,6,777,6
1770290690,10.10.90.210,13.107.13.93,6,15711,77
1770290690,10.10.90.210,140.82.112.21,6,5110,20
1770290690,13.107.13.93,10.10.90.210,6,56330,92
1770290690,10.10.90.210,14.139.5.5,17,182,2
1770290690,14.139.5.5,10.10.90.210,17,520,2
1770290690,10.10.90.210,13.107.246.72,6,1701,13
1770290690,13.107.246.72,10.10.90.210,6,6216,13
1770290690,140.82.112.21,10.10.90.210,6,14845,23
1770290690,172.64.148.235,10.10.90.210,6,138,2
1770290690,10.10.90.210,172.64.148.235,6,82,1
1770290690,10.10.90.210,20.189.172.73,6,2022,7
1770290690,10.10.90.210,52.98.57.130,6,55,1
1770290690,52.98.57.130,10.10.90.210,6,66,1
1770290690,10.10.90.210,74.125.200.119,6,217,4
1770290690,74.125.200.119,10.10.90.210,6,126,2
1770290690,20.189.172.73,10.10.90.210,6,4846,6
1770290690,10.10.90.210,180.149.60.56,6,271,5
1770290690,180.149.60.56,10.10.90.210,6,186,3
1770290690,10.10.90.210,72.25.64.32,6,108,2
1770290690,10.10.90.210,216.239.34.223,6,108,2
1770290690,216.239.34.223,10.10.90.210,6,60,1
1770290690,72.25.64.32,10.10.90.210,6,60,1
1770290690,10.10.90.210,104.18.32.47,6,108,2
1770290690,10.10.90.210,204.79.197.222,6,108,2
1770290690,10.10.90.210,54.230.27.27,6,108,2
1770290690,10.10.90.210,150.171.22.254,6,108,2
1770290690,10.10.90.210,13.107.4.254,6,108,2
1770290690,10.10.90.210,180.149.52.208,6,108,2
1770290690,10.10.90.210,172.67.167.151,6,108,2
1770290690,10.10.90.210,142.251.43.142,6,108,2
1770290690,10.10.90.210,192.178.211.84,6,108,2
1770290690,142.251.43.142,10.10.90.210,6,60,1
1770290690,204.79.197.222,10.10.90.210,6,120,2
1770290690,104.18.32.47,10.10.90.210,6,60,1
1770290690,172.67.167.151,10.10.90.210,6,60,1
1770290690,54.230.27.27,10.10.90.210,6,60,1
1770290690,180.149.52.208,10.10.90.210,6,138,2
1770290690,150.171.22.254,10.10.90.210,6,120,2
1770290690,13.107.4.254,10.10.90.210,6,120,2
1770290690,192.178.211.84,10.10.90.210,6,60,1
1770290690,10.10.90.210,52.98.59.18,6,55,1
1770290690,52.98.59.18,10.10.90.210,6,66,1
1770290695,150.171.75.16,10.10.90.210,6,39861,39
1770290695,10.10.90.210,150.171.75.16,6,4702,29
1770290695,13.69.239.73,10.10.90.210,6,30812,140
1770290695,10.10.90.210,13.69.239.73,6,278577,75
1770290695,20.189.172.73,10.10.90.210,6,1362,7
1770290695,10.10.90.210,20.189.172.73,6,2212,12
1770290695,192.168.1.1,239.255.255.250,17,10650,22
1770290695,10.10.90.177,224.0.0.252,2,120,2
1770290695,10.10.90.177,224.0.0.252,17,150,2
1770290695,10.10.90.210,57.144.123.32,6,108,2
1770290695,10.10.90.210,180.149.52.98,6,108,2
1770290695,10.10.90.210,10.10.0.26,17,1104,12
1770290695,10.10.0.26,10.10.90.210,17,5049,12
1770290695,57.144.123.32,10.10.90.210,6,60,1
1770290695,10.10.90.210,20.207.73.85,6,2082,14
1770290695,180.149.52.98,10.10.90.210,6,60,1
1770290695,10.10.90.210,13.107.13.93,6,2625,14
1770290695,20.207.73.85,10.10.90.210,6,14437,20
1770290695,10.10.90.210,13.107.213.72,6,50238,761
1770290695,13.107.13.93,10.10.90.210,6,11016,17
1770290695,13.107.213.72,10.10.90.210,6,1636773,1095
1770290695,10.10.90.210,140.82.112.21,6,14498,55
1770290695,172.66.154.160,10.10.90.210,6,219,3
1770290695,10.10.90.210,172.66.154.160,6,136,2
1770290695,10.10.90.210,20.250.119.64,6,5130,11
1770290695,10.10.90.210,13.107.246.72,6,109,2
1770290695,10.10.90.207,239.255.255.250,17,424,2
1770290695,13.107.246.72,10.10.90.210,6,264,4
1770290695,20.250.119.64,10.10.90.210,6,6553,9
1770290695,140.82.112.21,10.10.90.210,6,52189,62
1770290695,10.10.90.210,142.250.77.106,17,1292,1
1770290695,10.10.90.210,180.149.59.138,6,16865,244
1770290695,180.149.59.138,10.10.90.210,6,694432,471
1770290695,10.10.90.210,52.98.59.18,6,108,2
1770290695,10.10.90.210,52.98.57.130,6,162,3
1770290695,52.98.59.18,10.10.90.210,6,60,1
1770290695,10.10.90.210,8.8.8.8,6,4194,19
1770290695,8.8.8.8,10.10.90.210,6,5448,23
1770290695,52.98.57.130,10.10.90.210,6,120,2
1770290695,10.10.90.210,34.104.35.123,6,66,1
1770290695,0.0.0.0,224.0.0.1,2,240,4
1770290695,10.10.90.216,224.0.0.252,2,60,1
1770290695,10.10.91.222,239.255.255.250,2,60,1
1770290695,10.10.91.20,224.0.0.251,2,480,8
1770290695,10.10.90.210,54.205.184.12,6,132,2
1770290695,10.10.90.210,52.2.81.239,6,132,2
1770290695,10.10.90.210,35.175.69.145,6,66,1
1770290700,180.149.59.138,10.10.90.210,6,3822864,2526
1770290700,10.10.90.210,180.149.59.138,6,114826,1631
1770290700,10.10.90.210,20.189.172.73,6,500,1
1770290700,10.10.90.210,13.107.246.72,6,55,1
1770290700,35.175.69.145,10.10.90.210,6,724,1
1770290700,10.10.90.210,35.175.69.145,6,54,1
1770290700,13.69.239.73,10.10.90.210,6,687,2
1770290700,10.10.90.210,13.69.239.73,6,5546,7
1770290700,10.10.90.210,54.205.184.12,6,78,1
1770290700,140.82.112.21,10.10.90.210,6,4634,7
1770290700,10.10.90.210,140.82.112.21,6,251,4
1770290700,10.10.90.210,172.66.154.160,6,54,1
1770290700,104.16.9.34,10.10.90.210,6,969,3
1770290700,20.250.119.64,10.10.90.210,6,138,2
1770290700,10.10.90.210,20.250.119.64,6,54,1
1770290700,10.10.90.210,104.16.9.34,6,54,1
1770290706,180.149.59.138,10.10.90.210,6,3886828,2568
1770290706,10.10.90.210,180.149.59.138,6,131962,1793
1770290706,140.82.112.21,10.10.90.210,6,6730,8
1770290706,10.10.90.210,140.82.112.21,6,2536,7
1770290706,8.8.8.8,10.10.90.210,6,2215,8
1770290706,10.10.90.210,8.8.8.8,6,406,6
1770290706,104.215.40.100,10.10.90.210,6,144,1
1770290706,10.10.90.210,104.215.40.100,6,89,1
1770290711,180.149.59.138,10.10.90.210,6,3195097,2112
1770290711,140.82.112.21,10.10.90.210,6,12046,10
1770290711,10.10.90.210,180.149.59.138,6,107432,1560
1770290711,10.10.90.210,140.82.112.21,6,324,6
1770290711,10.10.90.210,13.107.246.72,6,13935,225
1770290711,13.107.246.72,10.10.90.210,6,474348,314
1770290711,172.64.148.235,10.10.90.210,6,60,1
1770290711,10.10.90.210,13.107.213.72,6,4055,11
1770290711,13.107.213.72,10.10.90.210,6,2307,11
1770290711,10.10.90.210,10.10.0.26,17,265,3
1770290711,10.10.0.26,10.10.90.210,17,1214,3
1770290711,10.10.90.210,146.75.118.172,6,132,2
1770290711,10.10.90.203,224.0.0.252,2,180,3
1770290711,10.10.90.203,224.0.0.252,17,136,2
1770290711,10.10.90.203,224.0.0.2,2,240,4
1770290711,104.20.41.79,10.10.90.210,6,80,1
1770290711,10.10.90.210,104.20.41.79,6,54,1
1770290711,10.10.90.210,8.8.8.8,6,108,2
1770290711,8.8.8.8,10.10.90.210,6,60,1
1770290711,10.10.90.210,23.10.239.251,6,66,1
1770290716,23.10.239.251,10.10.90.210,6,1188,3
1770290716,10.10.90.210,23.10.239.251,6,400,3
1770290716,10.10.90.210,146.75.118.172,6,264,4
1770290716,10.10.90.210,13.107.246.72,6,328,6
1770290716,13.107.246.72,10.10.90.210,6,258,4
1770290716,10.10.90.210,13.69.239.73,6,66341,44
1770290716,13.69.239.73,10.10.90.210,6,16840,52
1770290716,57.144.123.32,10.10.90.210,6,342,2
1770290716,10.10.90.210,57.144.123.32,6,182,2
1770290716,10.10.90.210,140.82.112.21,6,82546,38
1770290716,172.66.154.160,10.10.90.210,6,81,1
1770290716,140.82.112.21,10.10.90.210,6,15497,45
1770290716,10.10.90.210,172.66.154.160,6,54,1
1770290716,10.10.90.210,8.8.8.8,6,4151,18
1770290716,8.8.8.8,10.10.90.210,6,4758,19
1770290716,10.10.90.210,10.10.0.26,17,81,1
1770290716,10.10.0.26,10.10.90.210,17,340,1
1770290716,10.10.90.210,13.107.213.72,6,2889,19
1770290716,10.10.90.210,52.2.81.239,6,78,1
1770290716,13.107.213.72,10.10.90.210,6,29431,24
1770290716,10.10.90.203,10.10.91.255,17,86,1
1770290721,13.107.213.72,10.10.90.210,6,796583,534
1770290721,10.10.90.210,13.107.213.72,6,25649,408
1770290721,140.82.112.21,10.10.90.210,6,6448,11
1770290721,10.10.90.210,140.82.112.21,6,626,9
1770290721,10.10.90.210,13.69.239.73,6,10621,10
1770290721,10.10.90.210,54.205.184.12,6,78,1
1770290721,10.10.90.210,146.75.118.172,6,132,2
1770290721,13.69.239.73,10.10.90.210,6,854,11
1770290721,172.66.154.160,10.10.90.210,6,81,1
1770290721,10.10.90.210,172.66.154.160,6,54,1
1770290721,10.10.90.210,8.8.8.8,6,453,6
1770290721,8.8.8.8,10.10.90.210,6,914,7
1770290721,34.107.243.93,10.10.90.253,6,417,3
1770290721,10.10.90.210,180.149.59.138,6,108,2
1770290721,180.149.59.138,10.10.90.210,6,138,2
1770290721,104.20.41.79,10.10.90.210,6,80,1
1770290721,10.10.90.210,104.20.41.79,6,54,1
1770290721,34.159.75.126,10.10.90.210,6,91,1
1770290721,10.10.90.210,34.159.75.126,6,54,1
1770290721,199.232.105.91,10.10.90.253,6,818,7
1770290721,13.107.246.72,10.10.90.210,6,66,1
1770290721,192.168.1.1,239.255.255.250,17,10650,22
1770290726,34.107.243.93,10.10.90.253,6,139,1
1770290726,10.10.90.210,44.199.238.103,6,90,1
1770290726,10.10.90.203,224.0.0.2,2,480,8
1770290726,10.10.90.203,224.0.0.252,2,180,3
1770290726,10.10.90.203,224.0.0.252,17,136,2
1770290726,10.10.90.210,13.107.213.72,6,218,4
1770290726,10.10.90.210,57.144.123.32,6,178,2
1770290726,57.144.123.32,10.10.90.210,6,186,2
1770290726,44.199.238.103,10.10.90.210,6,60,1
1770290726,140.82.112.21,10.10.90.210,6,23918,17
1770290726,172.66.154.160,10.10.90.210,6,81,1
1770290726,10.10.90.137,10.10.91.255,17,243,1
1770290726,10.10.90.210,172.66.154.160,6,54,1
1770290726,199.232.105.91,10.10.90.253,6,155,1
1770290726,10.10.90.210,8.8.8.8,6,3588,12
1770290726,8.8.8.8,10.10.90.210,6,3647,12
1770290726,13.107.213.72,10.10.90.210,6,126,2
